query_id	target_id	query	target	correct_pair	all-mpnet-base-v2	similar_words_ratio
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v335	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	WORKING WOMAN: BETTER MOTHER FOR CHILD Attitudes towards marriage, family and partnership  People have different opinions about the role of women in the family and in bringing up children. For each of the statements on the card, please tell me whether you completely agree, tend to agree, tend to disagree, or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.4668802429920562	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v151	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	SELF-ASSESSMENT OF SOCIAL CLASS, RESP.  Social inequality and the welfare state There is a lot of talk about social class these days. What class would you describe yourself as belonging to? The working class, the middle class, the upper middle class or the upper class? The lower class;The working class;The middle class;The upper middle class;The upper class;None of these classes;Refused to select a category;Don't know;No answer	0	0.37658941499875787	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v200	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	SUCCESS:DEPENDS ON OWN CLASS POSITION Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please go through the statements one by one and tell me whether you completely agree, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.45103341750107107	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v182	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	STATE:SECURE INCOME IN TIMES OF HARDSHIP Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.42667653615016876	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v183	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	SOCIAL SECURITY BAD FOR WORK ETHOS Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.44054508072464615	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v185	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	INEQUALITY IN FRG NOT FURTHER REDUCIBLE Social inequality and the welfare state Here are some opinions about the state and the economy in Germany. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.39589507662792756	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v204	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	DECENT INCOME EVEN WITHOUT ACHIEVEMENT Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please go through the statements one by one and tell me whether you completely agree, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.43247962975319465	0
9c6f2e70-8712-428d-97b8-4cb6cc63f9d7	v336	The lowest levels of egalitarian support surrounded the belief that a child is likely to ‘suffer’ if his or her mother works for pay (FEPRESCH). 	WIFE: SHOULD GIVE UP WORK AFTER MARRIAGE Attitudes towards marriage, family and partnership  People have different opinions about the role of women in the family and in bringing up children. For each of the statements on the card, please tell me whether you completely agree, tend to agree, tend to disagree, or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.4318743359927607	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v180	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	PROFITS NECESSARY FOR HEALTHY ECONOMY  Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	1	0.32747311051498107	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v210	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	SOCIAL BENEFITS: CUT OR EXTEND? Social inequality and the welfare state Should social benefits be cut in the future, should things stay as they are, or should social benefits be extended?  Did not form an opinion;Should be cut;Should be extended;Should stay as they are;No answer	0	0.2178584896396809	0.07407407407407407
27a1d3e1-5de1-4016-b59b-8305135a2b83	v184	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	PROFITS ARE SHARED FAIRLY IN THE FRG Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.31305033317138253	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v213	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	RESP.: REDUCE WELFARE MEASURES? Social inequality and the welfare state Some people think that the government should provide fewer services, e.g. in areas such as health and education, in order to reduce spending. Other people feel it is important for the government to continue the services it now provides even if it means no reduction in spending. Where would you place yourself on this scale, or haven't you thought much about it?  Not available;Government should decrease the number of services, reduce spending a lot;Government should continue to provide services, no reduction in spending;Haven't thought much about it;No answer	0	0.20741776629012465	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v185	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	INEQUALITY IN FRG NOT FURTHER REDUCIBLE Social inequality and the welfare state Here are some opinions about the state and the economy in Germany. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.24941556411088495	0.06060606060606061
27a1d3e1-5de1-4016-b59b-8305135a2b83	v186	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	PERSONAL AMBITIONS IN LIFE FULFILLED?  Social inequality and the welfare state Now think of your personal situation: All things considered have your ideas of what you wanted to achieve in life been more than fulfilled, fulfilled, not quite fulfilled, not at all fulfilled?  Not available;More than fulfilled;Fulfilled;Not quite fulfilled;Not at all fulfilled;No answer	0	0.17589567296985864	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v684	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	LIFE IS GETTING WORSE FOR COMMON PEOPLE  Personal and collective values I'm going to read you some statements now. Please tell me after each one whether you have the same or a different opinion.  I agree;I disagree;Don't know;No answer	0	0.3396609255018278	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v686	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	POLITICIANS NO INTEREST IN COMMON PEOPLE  Anomia and fear of crime I'm going to read you some statements now. Please tell me after each one whether you have the same or a different opinion.  I agree;I disagree;Don't know;No answer	0	0.33916004631854646	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v138	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	POLITICAL GOALS: FIGHT RISING PRICES Political attitudes and participation In politics, too, one can't have everything at once. On this card, there are four goals which can be pursued in politics. If you had to choose between these different goals, which one would seem to you personally to be the most important?  Most important goal;Second most important goal;Third important goal;Forth important goal;Don’t know	0	0.2880444161389504	0
27a1d3e1-5de1-4016-b59b-8305135a2b83	v205	“The economy can run only if the businessmen make good profits. That benefits everyone in the end.” 	INCOME DIFFERENCES INCREASE MOTIVATION  Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please go through the statements one by one and tell me whether you completely agree, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.2310828793145686	0
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v1911	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	WILLING TO PARTICIPATE IN ONLINE SURVEY?  Data on the interview (paradata) If respondent does use the internet for private purposes. Would you be willing to continue supporting our research project by participating in our internet survey? Respondent does not use the internet for private purposes t;Yes, I would;No, I wouldn't	0	0.5331177118694316	0.1111111111111111
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v1910	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	FREQUENCY OF USING THE INTERNET  Data on the interview (paradata) If respondent does use the internet for private purposes. How often do you use the internet for private purposes? Respondent does not use the internet;Every day;Several times a week;At least once a week;At least once a month;Less than once a month	0	0.555575475802867	0.12121212121212122
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v1909	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	PRIVATE USE OF INTERNET  Data on the interview (paradata) Do you use the internet for private purposes? Not available;Yes, I use the internet for private purposes;No, I don't use the internet	1	0.4822352888760899	0.16
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v1906	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	WILLINGNESS OF RESPONDENT TO ANSWER  Data on the interview (paradata) How would you describe the willingness of the respondent to answer the questions?  Not available;Good;Middling;Poor;At first good, later poorer;At first poor, than good;No answer	0	0.3384690971983163	0.06060606060606061
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v915	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESP.:NET INCOME  ALLBUS-Demography: Details about the respondent How high is your own net income (in EUROs)? By this I mean the amount remaining after deductions for tax and social security contributions. For respondents who are self-employed, please ask for average net monthly income after deductions for overheads.  Refused;Don't know;No answer	0	0.4667455188455414	0.04878048780487805
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v913	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESP: MONTHLY NET INCOME  ALLBUS-Demography: Details about the respondent How high is your own net monthly income (in EUROs)? By this I mean the amount remaining after deductions for tax and social security contributions. For respondents who are self-employed, please ask for average net monthly income after deductions for overheads.  Refused;Don't know;No answer	0	0.42985700852275477	0.047619047619047616
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v891	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESP.: UNEMPLOYMENT IN THE LAST 10 YEARS  ALLBUS-Demography: Details about the respondent  If respondent is employed full- or part-time. Have you ever been unemployed in the last 10 years?  Not employed full- or part-time;Yes;No;No answer	0	0.41845175261665113	0
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v1504	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESPONDENT: NUMBER OF CHILDREN  ALLBUS-Demography: Children of the respondet Do you have any children, and if so, how many? Not available;No children;No answer	0	0.5024611044288505	0
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v731	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESPONDENT: SEX  ALLBUS-Demography: Details about the respondent Sex of respondent Male;Female	0	0.42263889671220023	0
d9c4f94e-6a97-4c86-90f3-cf0a7b3199b3	v729	 At the end of the ALLBUS interview all respondents were asked whether they use the Internet. There were 1,869 Internet users (66 percent of respondents). 	RESPONDENT: AGE  ALLBUS-Demography: Details about the respondent   Refused;No answer	0	0.43629867778161746	0
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v136	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	POLITICAL GOALS: MAINTAIN LAW AND ORDER  Political attitudes and participation In politics, too, one can't have everything at once. On this card, there are four goals which can be pursued in politics. If you had to choose between these different goals, which one would seem to you personally to be the most important?  Most important goal;Second most important goal;Third important goal;Forth important goal;Don’t know	0	0.7541004751754308	0.07407407407407407
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v138	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	POLITICAL GOALS: FIGHT RISING PRICES Political attitudes and participation In politics, too, one can't have everything at once. On this card, there are four goals which can be pursued in politics. If you had to choose between these different goals, which one would seem to you personally to be the most important?  Most important goal;Second most important goal;Third important goal;Forth important goal;Don’t know	0	0.6370085751576456	0.07407407407407407
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v139	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	POLIT.GOALS:PROTECT RIGHT OF FREE SPEECH Political attitudes and participation In politics, too, one can't have everything at once. On this card, there are four goals which can be pursued in politics. If you had to choose between these different goals, which one would seem to you personally to be the most important?  Most important goal;Second most important goal;Third important goal;Forth important goal;Don’t know	1	0.6347868349763189	0.07407407407407407
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v137	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	POLIT.GOALS:MORE INFLUENCE FOR CITIZENS  Political attitudes and participation In politics, too, one can't have everything at once. On this card, there are four goals which can be pursued in politics. If you had to choose between these different goals, which one would seem to you personally to be the most important? Most important goal;Second most important goal;Third important goal;Forth important goal;Don’t know	0	0.6084606494580626	0.07692307692307693
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v140	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	INGLEHART-INDEX  Political attitudes and participation  What are your political priorities?  Postmaterialist;Postmaterialist mixed-type;Materialist mixed-type;Materialist;Don’t know;No answer	0	0.5217685152407467	0.05405405405405406
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v20	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	"SELF-PLACEMENT ON LEFT-RIGHT CONTINUUM Political attitudes and participation Many people use the terms ""left"" and ""right"" to describe differing political views. Here we have a scale that runs from left to right. If you think of your own political views, where would you place them on this scale? Please choose one of the boxes and tell me the letter printed underneath this box.  Not available;left;right;Refused;Don't know;No answer"	0	0.4207582975127103	0.06349206349206349
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v674	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	IMPORTANCE: STRIVE FOR SECURITY  Personal and collective values Everybody has certain ideas that shape their life and behavior. If you think about what you actually want to achieve in your life: How important are the following things for you personally? Using this scale, please tell me. Choose 1 on the scale if something is unimportat to you, and 7 if something is extremely important to you. You can differentiate your answers using the numbers in between.  Not available;Yes;It depends;No;Other;Refused;Don't know;No answer	0	0.5502751346265252	0
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v115	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	LET WOMEN DECIDE FREELY ABOUT ABORTION?  Political attitudes and participation Now we would like to hear your views on some political problems. Using this scale, please tell me to what extent you agree with the following statements. Number 1 means that you completely disagree with the statement, number 7 means that you agree completely with it. You can use the numbers between 1 and 7 to qualify your response.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.43184904188010986	0.03125
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v686	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	POLITICIANS NO INTEREST IN COMMON PEOPLE  Anomia and fear of crime I'm going to read you some statements now. Please tell me after each one whether you have the same or a different opinion.  I agree;I disagree;Don't know;No answer	0	0.5132852357213274	0
5902bf7f-30bf-48bc-967d-0b9f83f93af7	v706	Law and order as a political priority is measured by a survey item that asks respondents of these four choices, which do they view as the most-important political goal: maintaining law and order, protecting the right of free speech, more citizen influence on political decisions, or fighting rising prices. 	DEVIANT BEHAVIOR: HOMOSEXUALITY  Personal and collective values The next question again deals with some of the types of behaviour described in the previous question. If it was up to you, should these types of behaviour be prohibited by law or should they not be prohibited by law?  Not available;Should be prohibited by law;Should not be prohibited by law;Don't know;No answer	0	0.34868220483732504	0.044444444444444446
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v213	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	RESP.: REDUCE WELFARE MEASURES? Social inequality and the welfare state Some people think that the government should provide fewer services, e.g. in areas such as health and education, in order to reduce spending. Other people feel it is important for the government to continue the services it now provides even if it means no reduction in spending. Where would you place yourself on this scale, or haven't you thought much about it?  Not available;Government should decrease the number of services, reduce spending a lot;Government should continue to provide services, no reduction in spending;Haven't thought much about it;No answer	0	0.4256681663981483	0.04
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v210	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	SOCIAL BENEFITS: CUT OR EXTEND? Social inequality and the welfare state Should social benefits be cut in the future, should things stay as they are, or should social benefits be extended?  Did not form an opinion;Should be cut;Should be extended;Should stay as they are;No answer	0	0.44321443157064533	0
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v182	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	STATE:SECURE INCOME IN TIMES OF HARDSHIP Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	1	0.45749788108500433	0.047619047619047616
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v942	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	HH INCOME: STUDENT GRANTS, BAFOEG, ETC.  ALLBUS-Demography: Details about the respondent This is a list of sources of income a household may receive. Please specify all the sources of income that apply to your household. It will suffice to state the appropriate letters.  Not selected;Selected;Not available;No answer	0	0.4004740849928272	0.05555555555555555
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v382	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	ABORT.:IF FAMILY IN FINANCIAL DIFFICULTY Attitudes towards abortion Please tell me whether in your opinion a woman should be permitted to have an abortion or not...  Not available;Yes, should be permitted at any time during the pregnancy;Yes, should be permitted during the first three months of pregnancy;No, should not be permitted at all;Don't know;No answer	0	0.46168622692605044	0.058823529411764705
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v180	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	PROFITS NECESSARY FOR HEALTHY ECONOMY  Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.45076128204104415	0.04878048780487805
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v918	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	HOUSEHOLD NET INCOME: OPEN QUESTION  ALLBUS-Demography: Details about the respondent How high is the total monthly net income of your household (2002: in EURO)? By this I mean the amount remaining after deductions for tax and social security contributions.  No income;Refused;Don't know;No answer	0	0.3573042466527938	0.05263157894736842
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v929	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	HH INCOME: FROM SELF-EMPLOYED WORK  ALLBUS-Demography: Details about the respondent This is a list of sources of income a household may receive. Please specify all the sources of income that apply to your household. It will suffice to state the appropriate letters.  Not selected;Selected;Not available;No answer	0	0.39089747871686953	0.058823529411764705
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v915	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	RESP.:NET INCOME  ALLBUS-Demography: Details about the respondent How high is your own net income (in EUROs)? By this I mean the amount remaining after deductions for tax and social security contributions. For respondents who are self-employed, please ask for average net monthly income after deductions for overheads.  Refused;Don't know;No answer	0	0.4148594691773213	0.05128205128205128
e3dc93b2-9c00-4a32-93b3-76c0cbae8e73	v183	 The second question asks whether the government should “secure the income” of all citizens in times of hardship. 	SOCIAL SECURITY BAD FOR WORK ETHOS Social inequality and the welfare state Here is a card with various views on what social differences in Germany are really like and how things should be. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	0	0.42254638595942184	0.047619047619047616
14763221-bbd7-4068-9981-8a488091c1c8	v288	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	DIFFER.I LIFESTYLE:ETHNIC GERMANS F EAST Ethnocentrism and Minorities On the card are various groups of people. I would now like to ask you some questions about people belonging to these groups who live in Germany. How strongly, in your opinion, do the members of these groups who live in Germany differ from Germans in their lifestyles? Please answer using the scale on the card.  Not available;Not at all;Very strongly;Don't know;No answer	1	0.7720649599160935	0.1509433962264151
14763221-bbd7-4068-9981-8a488091c1c8	v290	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	DIFFER.I LIFESTYLE: TURKS IN GERMANY  Ethnocentrism and Minorities On the card are various groups of people. I would now like to ask you some questions about people belonging to these groups who live in Germany. How strongly, in your opinion, do the members of these groups who live in Germany differ from Germans in their lifestyles? Please answer using the scale on the card.  Not available;Not at all;Very strongly;Don't know;No answer	0	0.7284385294058939	0.15384615384615385
14763221-bbd7-4068-9981-8a488091c1c8	v291	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	DIFFER.I LIFESTYLE: JEWS IN GERMANY  Ethnocentrism and Minorities On the card are various groups of people. I would now like to ask you some questions about people belonging to these groups who live in Germany. How strongly, in your opinion, do the members of these groups who live in Germany differ from Germans in their lifestyles? Please answer using the scale on the card.  Not available;Not at all;Very strongly;Don't know;No answer	0	0.7354952947211083	0.15384615384615385
14763221-bbd7-4068-9981-8a488091c1c8	v289	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	DIFFER.I LIFESTYLE: ASYLUM SEEKERS Ethnocentrism and Minorities On the card are various groups of people. I would now like to ask you some questions about people belonging to these groups who live in Germany. How strongly, in your opinion, do the members of these groups who live in Germany differ from Germans in their lifestyles? Please answer using the scale on the card.  Not available;Not at all;Very strongly;Don't know;No answer	0	0.7419435511659415	0.15384615384615385
14763221-bbd7-4068-9981-8a488091c1c8	v287	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	DIFFER.I LIFESTYLE: ITALIANS IN GERMANY Ethnocentrism and Minorities On the card are various groups of people. I would now like to ask you some questions about people belonging to these groups who live in Germany. How strongly, in your opinion, do the members of these groups who live in Germany differ from Germans in their lifestyles? Please answer using the scale on the card.  Not available;Not at all;Very strongly;Don't know;No answer	0	0.7191045175318659	0.15384615384615385
14763221-bbd7-4068-9981-8a488091c1c8	v248	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	IMMIGRATION: ETHNIC GERMANS F EAST EUR. Ethnocentrism and Minorities The following questions deal with the entry as immigrants of various groups of people into Germany. What is your opinion about this?  Not available;Entry should be unrestricted;Entry should be restricted;Entry should be stopped completely;Refused;Don't know;No answer	0	0.5987631097617386	0.04081632653061224
14763221-bbd7-4068-9981-8a488091c1c8	v257	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	"FOREIGNERS: TAKE JOBS AWAY FROM GERMANS Ethnocentrism and Minorities What about the following statements about the foreigners who live in Germany? Using the scale, please tell me how far you agree with these statements. 1 on the scale means you ""completely disagree."" 7 on the scale means you ""completely agree."" You can differentiate your answers using the numbers in between.  Not available;Completely disagree;Disagree;Indifferent;Agree;Completely agree;No answer"	0	0.5694630336793048	0.03636363636363636
14763221-bbd7-4068-9981-8a488091c1c8	v252	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	"DO WORK GERMANS WILL NOT DO  Ethnocentrism and Minorities What about the following statements about the foreigners who live in Germany? Using the scale, please tell me how far you agree with these statements. 1 on the scale means you ""completely disagree."" 7 on the scale means you ""completely agree."" You can differentiate your answers using the numbers in between.  Not available;Completely disagree;Disagree;Indifferent;Agree;Completely agree;No answer"	0	0.6039372497763577	0.038461538461538464
14763221-bbd7-4068-9981-8a488091c1c8	v303	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	SAME RIGHTS: ETHNIC GERMANS F EAST EUR  Ethnocentrism and Minorities Should the members of these groups who live in Germany have the same rights as Germans in every respect? Please tell me for each of the statements on the card how far you agree or disagree. Not available;Completely disagree;Disagree;Indifferent;Agree;Completely agree;No answer	0	0.5559732906428929	0.08
14763221-bbd7-4068-9981-8a488091c1c8	v293	2. Concerning the difference in life style between Germans and ethnic German repatriates: How strongly do ethnic Germans coming from Eastern Europe living in Germany differ from the rest of the German population? Answering options provided range from 1 not at all to 7 very strong. 	HOW PLEASANT: ETHNIC GERMANS F EAST EUR  Ethnocentrism and Minorities How pleasant or unpleasant would it be for you to have members of these groups as neighbors? -3 on the scale means 'would be very unpleasant for me', +3 on the scale means 'would be very pleasant for me'. You can differentiate your answers using the numbers in between.  Not available;Not at all;Very strongly;Don't know;No answer	0	0.5841431479114919	0.04081632653061224
c010e464-faef-4c4d-9242-38c3e5da2cdf	v185	“Even if one wanted to, there is no way to reduce social inequality any further than here in Germany.” 	INEQUALITY IN FRG NOT FURTHER REDUCIBLE Social inequality and the welfare state Here are some opinions about the state and the economy in Germany. Please tell me for each opinion whether you agree completely, tend to agree, tend to disagree or completely disagree.  Not available;Completely agree;Tend to agree;Tend to disagree;Completely disagree;Don't know;No answer	1	0.5767886054891546	0.125
