tweet-sno-1296	So  what  exactly  happens  in  December  when  Flash  is  no  longer  supported?  —  b1joe  (@b1joe)  June  27,  2020
tweet-sno-1297	Wait  what????  Flash  player  will  no  longer  be  supported  in  @Google  chrome  after  December  2020?  Does  that  mean  I  can’t  watch  YouTube  and  flash  player  oriented  websites  online  after  December  2020?  @MKBHD  @UnboxTherapy  @LewLater  @sundarpichai  @Adobe  @AdobeFlash  pic.twitter.com/u9FZS04qjZ  —  Siril  Mathew  (@isirilpd)  August  11,  2019
tweet-sno-1298	Important  message  for  children  of  #Ireland  –  #Santa  is  coming  &  will  be  exempt  from  #Covid  restrictions  on  International  Travel.  However  children  should  be  aware  that  social  distancing  guidelines  should  apply  to  Santa.  pic.twitter.com/AT7LTMKFFt  —  Simon  Coveney  (@simoncoveney)  November  26,  2020
tweet-sno-1299	🚨  🚨  BREAKING  NEWS  🚨  🚨  There  is  currently  a  monolith  at  the  top  of  Pine  Mountain  in  Atascadero!!  (Photos  by  @Atownreporter  )  pic.twitter.com/0vPhEWYkeY  —  Connor  Allen  (@ConnorCAllen)  December  2,  2020
tweet-sno-1300	There’s  a  viral  thread  saying  LOUIS  XIV  WAS  A  PERVERT  WHOSE  FETISH  WAS  WATCHING  CHILDBIRTH.  This  is  why,  it  claims,  women  are  made  to  lie  on  their  backs  in  childbirth.  IT’S  BULLSHIT!  It  was  the  eminent  obstetrician  of  the  1660s  Francois  Mauriceau  who  made  this  more  popular  👇  https://t.co/GKSxk7Bjnq  —  Greg  Jenner  (@greg_jenner)  October  17,  2019
tweet-sno-1301	We  know  you’re  finding  it  difficult  to  accept  the  election  result  so  we  projected  it  onto  your  golf  course  with  some  familiar  music  pic.twitter.com/sn6h0zA5MT  —  Led  By  Donkeys  (@ByDonkeys)  November  25,  2020
tweet-sno-1302	The  article  “A  closer  look  at  U.S.  deaths  due  to  COVID-19,”  published  in  the  Science  &  Technology  section  on  Nov.  22,  has  been  deleted.  —  JHU  News-Letter  (@JHUNewsLetter)  November  26,  2020
tweet-sno-1303	@LeoDiCaprio  Hahaha,you  were  on  "Teen  Win  Lose  or  Draw."  Cool.  —  Ronnie  Oakes  (@ronnierono)  January  13,  2019
tweet-sno-1304	Alittle  #flashbackfriday  with  @moonfrye  when  she  was  on  the  1990  show  teen  win  lose  or  draw  any  of  you  remember  that  show  believe  it  or  not  she  played  against  Leonardo  Dicaprio  who  knew…  https://t.co/qVSLpgEsjA  —  James  Thomas  McCaffery  (@James_McCaffery)  September  15,  2018
tweet-sno-1305	Teen  Win,  Lose  or  Draw  –  Soleil  Moon  Frye  vs  Leonardo  DiCaprio  (1990)  https://t.co/CJW6CZYh0Q  a  través  de  @YouTube  —  virgilio  ramirez  (@viramirez15b2)  September  10,  2020
tweet-sno-1306	Why  won’t  Governor  @BrianKempGA  ,  the  hapless  Governor  of  Georgia,  use  his  emergency  powers,  which  can  be  easily  done,  to  overrule  his  obstinate  Secretary  of  State,  and  do  a  match  of  signatures  on  envelopes.  It  will  be  a  “goldmine”  of  fraud,  and  we  will  easily  WIN  the  state….  —  Donald  J.  Trump  (@realDonaldTrump)  November  30,  2020
tweet-sno-1307	In  Detroit,  there  are  FAR  MORE  VOTES  THAN  PEOPLE.  Nothing  can  be  done  to  cure  that  giant  scam.  I  win  Michigan!  —  Donald  J.  Trump  (@realDonaldTrump)  November  18,  2020
tweet-sno-1308	FLASHBACK:  In  2018,  President  Trump  attacked  Carrots  the  turkey  for  refusing  to  concede  he  had  lost  the  vote  on  the  White  House  turkey  pardon  contest.  "This  was  a  fair  election…  unfortunately,  Carrots  refused  to  concede  and  demanded  a  recount."  pic.twitter.com/MzcackiDwd  —  andrew  kaczynski🤔  (@KFILE)  November  23,  2020
tweet-sno-1309	At  1:30pm  AKST  this  afternoon,  the  sun  will  set  and  Utqiaġvik  will  enter  a  66  day  period  of  polar  night.  The  sun  will  rise  again  on  January  23rd,  2021.  #akwx  pic.twitter.com/iN4KXGxBh9  —  NWS  Fairbanks  (@NWSFairbanks)  November  18,  2020
tweet-sno-1310	Tyndall  is  DOD’s  First  Base  to  Adopt  Robot  Dogs  –  Air  Force  Magazine.  Go  @TeamTyndall  !  https://t.co/wmFqROZPNX  —  Ghost  Robotics  (@Ghost_Robotics)  November  13,  2020
tweet-sno-1311	“Evidence  of  voter  fraud  continues  to  grow,  including  20,000  dead  people  on  the  Pennsylvania  voters  roll  and  many  thousands  all  over  the  Country.  Now,  there  has  been  an  artificial  number  of  votes  in  favor  of  Joe  Biden.”  @OANN  —  Donald  J.  Trump  (@realDonaldTrump)  November  19,  2020
tweet-sno-1312	Little  #sawwhet  owl  recovering  at  #ravensbeardwildlifecenter  after  being  found  stuck  inside  the  #RockefellerCenterChristmastree  Story  on  @News12WC  at  pm.  pic.twitter.com/u0w2edWb28  —  Michelle  Brown  (@MichelleBNews12)  November  18,  2020
tweet-sno-1313	Look  at  this  in  Wisconsin!  A  day  AFTER  the  election,  Biden  receives  a  dump  of  143,379  votes  at  3:42AM,  when  they  learned  he  was  losing  badly.  This  is  unbelievable!  pic.twitter.com/nhiLMmyHBn  —  Donald  J.  Trump  (@realDonaldTrump)  November  19,  2020
tweet-sno-1314	The  raw  data  in  the  server  seized  by  the  US  military  shows  Trump  won  by  a  landslide  👇🏻👇🏻👇🏻  410!!!!  https://t.co/Y7qP2PeIpf  @realDonaldTrump  @RudyGiuliani  @DelRichAnderson  @VA_GOP  ,  VOID  all  results  in  landslide  states  and  declare  the  R-candidates  winners!!  pic.twitter.com/5UpvHZDiEE  —  Manga  Anantatmula  for  Congress  (R/VA-11)  (@Manga4Congress)  November  14,  2020
tweet-sno-1315	Supposedly  the  Germany  server  data  shows  Trump  landslide:  410-128  👍  pic.twitter.com/asNmHYdp2X  —  derf_anon  (@derf_anon)  November  17,  2020
tweet-sno-1316	!  @NYGovCuomo  says  it’s  “bad  news”  Pfizer’s  Covid  vaccine  came  during  the  Trump  Admin;  says  he’s  going  to  work  w/  other  governors  to  “stop”  distribution  “before  it  does  damage"  pic.twitter.com/ULembNWokW  —  Tom  Elliott  (@tomselliott)  November  9,  2020
tweet-sno-1317	Another  example  of  why  it  is  prudent  to  let  the  process  run  its  course:  Thousands  of  Uncounted  Votes  Found  a  Week  After  Election  in  Puerto  Rico  https://t.co/YYxMhNSAdi  —  Senator  John  Cornyn  (@JohnCornyn)  November  12,  2020
tweet-sno-1318	Georgia  SoS  office  says  Floyd  County  would  have  discovered  the  2,600  extra  votes  without  the  audit  because  the  number  of  voters  who  had  checked  in  was  greater  than  the  tally,  and  they  were  already  looking  into  it.  —  Amy  Gardner  (@AmyEGardner)  November  16,  2020
tweet-sno-1319	BREAKING:  A  recount  in  Georgia’s  presidential  race  found  more  than  2,600  ballots  in  Floyd  County  that  hadn’t  originally  been  tallied,  likely  helping  President  Donald  Trump  reduce  his  14,000-vote  deficit  to  Joe  Biden.  https://t.co/G2iqRUIqw6  —  AJC  (@ajc)  November  16,  2020
tweet-sno-1320	Look  at  the  size  of  this  crowd  down  Pennsylvania  Ave.  More  than  a  MILLION  people  showed  up  to  support  this  President.  Meanwhile  Biden  can’t  fill  36  circles.  #MillionMAGAMarch  pic.twitter.com/hc95PIm5ci  —  Ryan  Fournier  (@RyanAFournier)  November  14,  2020
tweet-sno-1321	File  under:  Wait,  WHAT?  From:  NewsMax  (via  The  Righting)  "President  Trump  should  retire  immediately  and  let  Mike  Pence  concede  the  election,  occupy  the  White  House,  and  handle  the  transition…This  would  give  Pence  a  head  start  on  securing  the  Republican  nomination  in  2024.  —  JOEVoteRaPUNzel🇺🇸  (@RandilynIsIn)  November  11,  2020
tweet-sno-1322	Right  wing  Newsmax,  which  is  owned  by  Trump’s  friend  Chris  Ruddy,  suggesting  he  retire:  “To  avoid  all  this  unpleasantness  President  Trump  should  retire  immediately  and  let  Mike  Pence  concede  the  election,  occupy  the  White  House  and  handle  the  transition”  https://t.co/tDD3FX66oI  —  Tom  Joseph  (@TomJChicago)  November  12,  2020
tweet-sno-1323	@newsmax  you  were  my  favorite  media  outlet  until  this!  "To  avoid  all  this  unpleasantness,  President  Trump  should  retire  immediately  and  let  Mike  Pence  concede  the  election,  occupy  the  White  House,  and  handle  the  transition."  —  President-Elect  Constitutional  Warriors  (@motormouth3)  November  11,  2020
tweet-sno-1324	She's  deleted  it,  but  @GOPChairwoman  posted  a  tweet  suggesting  that  Joe  Biden  will  be  president  next  year.  Via  @bpolitics  https://t.co/fpRWKXK5ou  —  Alex  Wayne  (@aawayne)  November  11,  2020
tweet-sno-1325	Raising  canes  filed  for  bankruptcy  pic.twitter.com/z4RfwqD6bx  —  PABLO🇺🇸2020  (6-2)  (@L00kPABlO2)  November  15,  2020
tweet-sno-1326	To  top  off  2020,  Raising  Canes  filed  bankruptcy…  That  was  the  last  straw  Jesus  come  get  me  —  HC  (@HCyalater)  November  9,  2020
tweet-sno-1327	i  saw  #RIPDrake  trending  and  had  a  fucking  heart  attack  pic.twitter.com/qw1Kd97WqB  —  jem  (@dumbblackie)  November  15,  2020
tweet-sno-1328	Generation  after  generation,  it's  a  pleasure  to  game  alongside  you.  Happy  launch  day  @PlayStation  https://t.co/715L30KiwL  —  Xbox  (@Xbox)  November  12,  2020
tweet-sno-1329	Congrats,  @Xbox  @Microsoft  !  #NextGeneration  #GreatnessAwaits  —  PlayStation  (@PlayStation)  November  22,  2013
tweet-sno-1330	What  happened  to  the  ICE  Twitter  page?  H/T:  @KToropin  pic.twitter.com/GXR61iP1Ij  —  Dave  Brown  (@dave_brown24)  November  12,  2020
tweet-sno-1331	What  happened  to  U.S.  Immigration  and  Customs  Enforcement  (ICE)  Twitter  profile?  pic.twitter.com/x02qBR4C8H  —  ThatUmbrellaGuy  (Vote  UMBRELLA  2024)  (@ThatUmbrella)  November  12,  2020
tweet-sno-1332	To  commemorate  #VeteransDay  and  honor  those  who  have  served  in  the  military,  @SecBernhardt  announced  that  Gold  Star  Families  and  Veterans  of  the  U.S.  Armed  Forces  will  have  free  entrance  to  national  parks  forever.  Learn  more  at  https://t.co/AzFJbBEOwv  #DOIDelivers  pic.twitter.com/I43ZWVuW1k  —  National  Park  Service  (@NatlParkService)  November  10,  2020
tweet-sno-1333	HUGE  NEWS:  Thanks  to  the  public-private  partnership  forged  by  President  @realDonaldTrump  ,  @pfizer  announced  its  Coronavirus  Vaccine  trial  is  EFFECTIVE,  preventing  infection  in  90%  of  its  volunteers.  —  Mike  Pence  (@Mike_Pence)  November  9,  2020
tweet-sno-1334	The  news  about  the  @pfizer  vaccine  being  90%  effective  is  great  news  for  the  American  people!  Many  thanks  to  @realDonaldTrump  and  Operation  Warp  Speed.  This  will  be  one  of  the  most  important  action  items  done  by  the  administration  in  response  to  this  pandemic.  ❤️🇺🇸  #USStrong  —  Nikki  Haley  (@NikkiHaley)  November  9,  2020
tweet-sno-1335	We  just  did.  Joe  Biden  clapped  back  against  the  MAGA  hat  😯  (📷:  @DrBiden  )  pic.twitter.com/fZ2EhzUFRA  —  Complex  (@Complex)  November  9,  2020
tweet-sno-1336	Congratulations  to  President-elect  Joe  Biden!  His  German  Shepherd,  Major,  is  set  to  become  the  first  shelter  dog  in  the  White  House.  The  Bidens  adopted  the  German  shepherd  from  the  Delaware  Humane  Association  two  years  ago  after  initially  fostering  him.  pic.twitter.com/qv37hAjVWO  —  Humane  Rescue  (@HumaneRescue)  November  8,  2020
tweet-sno-1337	President  Trump  is  playing  golf  club  this  morning  as  Biden  appears  to  extend  his  lead  in  the  election.  The  weekend  getaway  comes  as  U.S.  coronavirus  cases  hit  all-time  highs  and  as  Trump's  own  chief  of  staff  Mark  Meadows  tests  positive  for  Covid-19.  https://t.co/IHUmF4cGtw  pic.twitter.com/qeoVcLFvWq  —  Amanda  Macias  (@amanda_m_macias)  November  7,  2020
tweet-sno-1338	#US  :  Trump  loyalist  and  criminal  Steve  Bannon  declares  Dr.  Fauci  and  FBI  Director  Wray  should  be  beheaded  and  have  their  heads  mounted  on  pikes  at  the  White  House  "as  a  warning  to  federal  bureaucrats".  (📹  @peltzmadeline  )  pic.twitter.com/G2gu4MvtNF  —  Anonymous  (@YourAnonCentral)  November  5,  2020
tweet-sno-1339	BREAKING:  Trump’s  @USFWS  finalized  a  rule  today  stripping  gray  wolves  of  their  federal  #EndangeredSpecies  protections  in  the  Lower  48  states.  This  dangerous  move  threatens  ecosystems,  ignores  Indigenous  guidance  &  contributes  to  the  biodiversity  crisis.  https://t.co/ggAC5VJXnS  —  NRDC  🌎🏡  (@NRDC)  October  29,  2020
tweet-sno-1340	Here's  video  pulled  from  the  Delaware  County,  PA  live  stream  of  a  ballot  worker  filling  out  ballots.  pic.twitter.com/AdgOzDb8JN  —  Anna  Paulina  Luna  (@realannapaulina)  November  6,  2020
tweet-sno-1341	Trump  supporters:  "Stop  the  vote!"  Also  Trump  supporters:  "Count  that  vote!"  #election2020  pic.twitter.com/ctyIop97gf  —  The  Recount  (@therecount)  November  5,  2020
tweet-sno-1342	We  don’t  want  to  have  a  recount  in  any  of  the  battleground  states.  Obama  will  steal  it.  Make  sure  all  your  friends  and  family  vote.  —  Donald  J.  Trump  (@realDonaldTrump)  November  4,  2012
tweet-sno-1343	ARE  MAIL  IN  BALLOTS  BEING  MODIFIED  AS  WE  SPEAK  IN  CORRUPT  DEM  DISTRICTS?  have  you  heard  about  Dems  distributing  sharpie  pens  to  Trump  voters  and  then  invalidating  their  ballots?  —  Michael  Savage  (@ASavageNation)  November  4,  2020
tweet-sno-1344	AZ  update:  apparently  the  use  of  sharpie  pens  in  gop  precincts  is  causing  ballots  to  be  invalidated.  Could  be  huge  numbers  of  mostly  Trump  supporters.  More  to  come  —  Matt  Schlapp  (@mschlapp)  November  4,  2020
tweet-sno-1345	Batches  of  ballots  are  being  uploaded.  100%  for  Joe  Biden.  Massive  #’s  of  ballots  being  invalidated  in  AZ  as  Trump  supporters  were  told  to  use  Sharpies.  This  isn’t  democracy.  We  are  being  ruled  over.  —  Daniel  Bostic  (@debostic)  November  4,  2020
tweet-sno-1346	Lucky  to  be  alive:  an  Avila  Beach  woman  says  she  is  okay  after  a  whale  capsized  her  kayak  (shown  here).  Hear  from  her  and  tips  for  staying  safe  out  on  the  water  tonight  at  10&11.  (Video:  Kellie  Balentine)  @KSBY  pic.twitter.com/WOy4itCzhW  —  Melissa  Newman  (@melnewmantv)  November  3,  2020
tweet-sno-1347	Here  is  another  angle  of  the  whale  breaching  with  the  kayak  seemingly  in  its  mouth.  The  woman  who  took  this  video  tells  me  she  was  filming  the  whale  in  the  distance  and  next  she  knew,  the  whale  emerged  trying  to  get  the  fish  around  the  kayak  (Video:  Mandy  Boyle)  @KSBY  pic.twitter.com/ARjDxwuOdT  —  Melissa  Newman  (@melnewmantv)  November  3,  2020
tweet-sno-1348	Biden:  "I  had  a  job  with  a  nice  country  club  kind  of  pool  as  a  lifeguard  ..  I  played  ball  with  a  lot  of  great  black  athletes  but  I  didn’t  know  them.  I  mean,  we  knew  each  other.  They  were  friends.  But  I  didn’t  know  them.  And  it  was  a  great  education.  It  was  like  the  Green  Mile."  pic.twitter.com/l5CeRN9Lue  —  Tom  Elliott  (@tomselliott)  November  3,  2020
tweet-sno-1349	I’m  so  ready  for  today!!!  Ladies  don’t  forget  your  pearls  today  In  honor  of  RBG!  💙💙💙💙💙💙💙💙💙  #BidenHarris2020  #vote  pic.twitter.com/ngjDunEu0m  —  Christine  ❤️🐓🐑🐶🐱🦆🏳️‍🌈  (@christine_p_33)  November  3,  2020
tweet-sno-1350	You  know  it’s  going  to  be  a  landslide  when  the  Amish  start  to  rally  and  create  their  own  Trump  Train  😎🇺🇸  pic.twitter.com/HFzyb0s5cP  —  45🇺🇸  (@45F0RLIFE)  November  3,  2020
tweet-sno-1351	You  don’t  👏🏾  have  to  👏🏾  be  registered  👏🏾  to  go  vote👏🏾  in  Minnesota  👏🏾  we  have  👏🏾  same  day  👏🏾  registration  👏🏾  so  you  👏🏾  can  register  👏🏾  at  the  polls  👏🏾  https://t.co/iJGlm7Rgih  👏🏾  —  Ilhan  Omar  (@IlhanMN)  November  3,  2020
tweet-sno-1352	Real  or  fake?  Hunter  Biden  Has  Flipped,  Biden  Family  $300  Million  Stash  In  Switzerland…  Rudy  Guiliani  Freestyles  One  Of  Greatest  Speeches  Ever,  A  Summary  Of  Joe  Biden's  30  Year  Crime  Spree,  Saying  Joe  Biden  Is  "The  Prince  Of  Darkness"!!  |  Alternative  https://t.co/nMUMsQxRs6  —  Juanita  Broaddrick  (@atensnut)  October  30,  2020
tweet-sno-1353	I  heard  Hunter  Biden  turned  himself  in  to  FBI  on  the  28th  and  flipped  on  pops.  Spilled  his  guts  for  no  charges  and  was  put  into  a  treatment  center.  Have  you  heard  anything  about  that?  —  Amber  Bouchard  (@AmberBouchard)  October  31,  2020
tweet-sno-1354	Hunter  Biden  has  flipped?  pic.twitter.com/SeJ6IG66VW  —  Chromosome-8  🧬  (@chromosome_8)  October  29,  2020
tweet-sno-1355	14/n  Reportedly  #HunterBiden  has  flipped  pic.twitter.com/wd6ZjGbVDu  —  HolyNuts  (Gab:  @holynuts)  (@netineti_itiiti)  October  30,  2020
tweet-sno-1356	Biden  turned  himself  in!  https://t.co/9uq6e1cpOC  —  PaulDemske  EsotericHealing  (@Luap5150)  October  30,  2020
tweet-sno-1357	Biden  campaign  cancels  Austin  rally;  Armed  Trump  supporters  reportedly  harass  campaign  bus,  ramming  volunteer  vehicles  &  blocking  traffic.  "At  least  the  Trump  hearse  is  appropriate  given  the  200K+  Americans  who  have  died  due  to  his  incompetence.”  #VoteBlueToEndTheNightmare  pic.twitter.com/n9w5DyHWTk  —  Nate  (@natesaver)  October  31,  2020
tweet-sno-1358	See  all  these  pickup  trucks  with  Trump  flags?  They  were  sitting  along  I-35,  waiting  to  ambush  the  Biden/Harris  campaign  bus  as  it  traveled  from  San  Antonio  to  Austin.  2/  —  Dr.  Eric  Cervini  (@ericcervini)  October  31,  2020
tweet-sno-1359	These  Trump  supporters,  many  of  whom  were  armed,  surrounded  the  bus  on  the  interstate  and  attempted  to  drive  it  off  the  road.  They  outnumbered  police  50-1,  and  they  ended  up  hitting  a  staffer’s  car.  3/  —  Dr.  Eric  Cervini  (@ericcervini)  October  31,  2020
tweet-sno-1360	As  the  Biden  bus  rolled  down  11th  street  toward  I-35,  Trump  supporters  scrambled  to  their  trucks  to  follow  it.  @cbsaustin  pic.twitter.com/idnbDqFU3L  —  Jordan  Bontke  (@JBontkeCBS)  October  30,  2020
tweet-sno-1361	These  people  should  be  arrested  for  plotting  to  kill  Biden  by  running  him  off  the  road.  This  is  a  violent  right  wing  mob  with  weapons  chasing  Biden.  —  Conner  Williams  (@connerwilliamsx)  November  1,  2020
tweet-sno-1362	The  legendary  actor,  007  Sean  Connery,  has  past  on  to  even  greener  fairways.  He  was  quite  a  guy,  and  a  tough  character.  I  was  having  a  very  hard  time  getting  approvals  for  a  big  development  in  Scotland  when  Sean  stepped  in  and  shouted,“Let  him  build  the  damn  thing”.  That  was….  —  Donald  J.  Trump  (@realDonaldTrump)  November  1,  2020  ….all  I  needed,  everything  went  swimmingly  from  there.  He  was  so  highly  regarded  &  respected  in  Scotland  and  beyond  that  years  of  future  turmoil  was  avoided.  Sean  was  a  great  actor  and  an  even  greater  man.  Sincere  condolences  to  his  family!  —  Donald  J.  Trump  (@realDonaldTrump)  November  1,  2020
tweet-sno-1363	@tacobell  please  tell  me  why  you  are  sold  out  of  the  Mexican  Pizza  at  All  locations?  —  Jeff  Petrucci  (@Jeffpetrucci)  October  30,  2020
tweet-sno-1364	@tacobell  why  are  you  taking  away  the  Mexican  pizza???  😭😭  #bringbackthemexicanpizza  —  Rach  (@4EverHis)  October  30,  2020
tweet-sno-1365	@tacobell  Is  the  Mexican  Pizza  gone?  Please  say  it  ain’t  so  😩  #savethemexicanpizza  —  Kerry  Kirby  (@KerryDKirby)  October  30,  2020
tweet-sno-1366	Is  taco  bell  still  selling  the  mexican  pizza?  —  丂从口口乃  (@SmoobyDoobyDoo)  October  30,  2020
tweet-sno-1367	The  @tacobell  Mexican  Pizza  is  already  gone?!?  pic.twitter.com/sP9eP7tAgr  —  📡  Tʜᴇ  Rᴇᴛʀᴏ  Nᴇᴛᴡᴏʀᴋ  📡  (@TRNsocial)  October  25,  2020
tweet-sno-1368	idk  how  much  more  i  can  take…  cheesecake  factory  closing  its  doors  and  tb  ousting  the  mexican  pizza.  pic.twitter.com/YdV3OY3J75  —  six  inches  is  enough  (@6inchesisenuff)  October  30,  2020
tweet-sno-1369	I  thought  2020  was  bad  but  now  they’re  closing  all  of  the  cheesecake  factory’s  and  that  really  put  the  icing  on  the  cake.  I’m  done.  I’m  sad.  —  B  R  I  (@Bkmoody99)  October  30,  2020
tweet-sno-1370	Just  read  that  the  “Cheesecake  Factory”  is  closing  permanently.  Every  business  that  has  had  to  close  down  can  contribute  it  to  Trump  and  the  GOP.  They  have  had  basically  no  support  or  stimulus  from  these  stingy  bastards  because  they  don’t  care.  —  Christopher  Roe  (@Christo24881262)  October  30,  2020
tweet-sno-1371	Cheesecake  factory  is  closing  for  good.  —  ✎Aи✞ℏℴ  ny  (@Chevvy_24)  October  30,  2020
tweet-sno-1372	wow  they  are  closing  the  cheesecake  factory  down  for  good.  —  B  R  Y  A  N  N  A  🖤  (@KyyBryy98)  October  30,  2020
tweet-sno-1373	can’t  believe  the  cheesecake  factory  closing  😢  —  bre  (@Unrulygyalbre)  October  31,  2020
tweet-sno-1374	The  Cheesecake  Factory  is  closing  all  of  their  restaurants  for  good.  @Mr_LQ  I  thought  you  should  know  this  lol  —  Cobay    (@simply_cobay)  October  26,  2020
tweet-sno-1375	Not  Cheesecake  Factory  closing  for  good  ☹️  —  Fabs  ✨  (@Favi_Cristina)  October  30,  2020
tweet-sno-1376	Per  your  tweet,  you  deleted  the  congratulatory  Amy  Coney  Barrett  tweet  because  it  was  "viewed  as  a  political  and  partisan"  and  the  @GirlScouts  is  "nonpolitical"  but  this  tweet  to  @HillaryClinton  hasn't  been  deleted.  🤔  #progressiveprivilege  pic.twitter.com/aJme7eGVKf  —  Independent  Women's  Forum  (@IWF)  October  29,  2020
tweet-sno-1377	The  whole  “she  wore  clothes  in  a  magazine,  let’s  pretend  they’re  hers”  gimmick  is  the  classic  Republican  strategy  of  “let’s  willfully  act  stupid,  and  if  the  public  doesn’t  take  our  performative  stupidity  seriously  then  we’ll  claim  bias.”  GOP,  get  yourselves  together.  It’s  sad.  —  Alexandria  Ocasio-Cortez  (@AOC)  October  29,  2020
tweet-sno-1378	Trump  is  calling  for  the  assassination  of  his  political  opponent.  pic.twitter.com/Hc85JHqHIL  —  The  Lincoln  Project  (@ProjectLincoln)  October  27,  2020
tweet-sno-1379	Joe  Biden  brags  about  having  “the  most  extensive  and  inclusive  voter  fraud  organization  in  the  history  of  American  politics”  https://t.co/wjRKvYi4l2  pic.twitter.com/hC8j4Ijpr7  —  RNC  Research  (@RNCResearch)  October  24,  2020
tweet-sno-1380	We  are  not  prepared  for  a  pandemic.  Trump  has  rolled  back  progress  President  Obama  and  I  made  to  strengthen  global  health  security.  We  need  leadership  that  builds  public  trust,  focuses  on  real  threats,  and  mobilizes  the  world  to  stop  outbreaks  before  they  reach  our  shores.  https://t.co/1qqpgayUEX  —  Joe  Biden  (@JoeBiden)  October  25,  2019
tweet-sno-1381	As  recently  as  last  month,  Webster’s  Dictionary  included  a  definition  of  “preference”  as  “orientation”  or  “sexual  preference.”  TODAY  they  changed  it  and  added  the  word  “offensive."  Insane  –  I  just  checked  through  Wayback  Machine  and  it’s  real.  (via  @ThorSvensonn  &  @chadfelixg  )  pic.twitter.com/oOq1SNtCP2  —  Steve  Krakauer  (@SteveKrak)  October  14,  2020
tweet-sno-1382	Well  where  was  the  dignity  and  respect  of  Black  Americans  or  in  your  words  @JoeBiden  "Niggers"  when  you  made  this  statement?  Democrats  this  is  YOUR  nominee  for  President  of  the  United  States  and  @RepMaxineWaters  endorsed  this  scoundrel!  Explain  this  please!  https://t.co/JY8XPqilOW  pic.twitter.com/SX7hsB0e1F  —  Joe  E.  Collins  III  For  Congress  CA-43  (@joecollins43rd)  June  29,  2020
tweet-sno-1383	Uhhhhh  look  at  this  picture  of  Mitch  McConnell's  hands  that  @lizzyratner  found  on  AP  pic.twitter.com/Y4LJL7mAdh  —  Annie  Shields  (@anastasiakeeley)  October  21,  2020
tweet-sno-1384	A  nurse  who  has  gained  national  attention  for  her  service  was  arrested  for  shooting  someone.  The  latest  on  this  wild  story:  pic.twitter.com/7hzS6IzFZe  —  Anthony  Conn  (@AnthonyWCHS)  October  9,  2020
tweet-sno-1385	Joe  Biden  surrogate  Jane  Fonda  calls  coronavirus  "God's  gift  to  the  Left."  pic.twitter.com/981uTDTUXG  —  Daily  Caller  (@DailyCaller)  October  7,  2020
tweet-sno-1386	Joe  Biden  and  Kamala  Harris  BOTH  want  to  BAN  FRACKING.  pic.twitter.com/FpcvoVXcKH  —  Donald  J.  Trump  (@realDonaldTrump)  October  8,  2020
tweet-sno-1387	10/13/60:  "Unlike  the  first  two  programs,  however,  the  two  candidates  will  not  be  sharing  same  platform.  In  New  York…John  F.  Kennedy  separated  by  3,000  miles  in  a  Los  Angeles  studio…Richard  Nixon.  Now  joined  for  tonight's  discussion  by  network  of  electronic  facilities…"  pic.twitter.com/2cZch1EyNe  —  CSPAN  (@cspan)  October  8,  2020
tweet-sno-1388	The  Rules:  "You  will  keep  your  mask  on."  Meanwhile,  Karen  Pence:  pic.twitter.com/DAHk5Fqqrs  —  The  Recount  (@therecount)  October  8,  2020
tweet-sno-1389	A  Trump  sign  was  erected  on  the  hillside  along  the  405  Freeway  near  the  Sepulveda  Pass.  It’s  unclear  who  put  it  there  📹:  Sky5  pic.twitter.com/ac71WxbYW2  —  KTLA  (@KTLA)  October  6,  2020
tweet-sno-1390	This  is  the  Democrat  nominee  for  VP  instigating  violent  riots  that  have  left  multiple  Americans  dead:  "Everyone  beware.  They're  not  gonna  stop  before  election  day  in  November,  and  they're  not  gonna  stop  after  election  day…  They’re  not  gonna  let  up  and  they  should  not."  pic.twitter.com/nhDAMc2c7c  —  Benny  (@bennyjohnson)  August  30,  2020
tweet-sno-1391	Joe  Biden  called  Trump  supporters  the  "dregs  of  society."  The  idea  that  Biden  is  a  unifier  is  a  joke.  pic.twitter.com/k4gSzNaiOR  —  Trump  War  Room  –  Text  TRUMP  to  88022  (@TrumpWarRoom)  October  6,  2020
tweet-sno-1392	Biden:  ‘I  Was  Able  to  Stay  Sequestered’  Thanks  to  ‘Some  Black  Woman’  Who  Stocked  Grocery  Shelves  pic.twitter.com/raalFcUNKF  —  TheLeoTerrell  (@TheLeoTerrell)  October  6,  2020
tweet-sno-1393	Was  Andy  McCabe  ever  forced  to  pay  back  the  $700,000  illegally  given  to  him  and  his  wife,  for  his  wife’s  political  campaign,  by  Crooked  Hillary  Clinton  while  Hillary  was  under  FBI  investigation,  and  McCabe  was  the  head  of  the  FBI???  Just  askin’?  —  Donald  J.  Trump  (@realDonaldTrump)  September  12,  2020
tweet-sno-1394	I  wonder  if  the  BTS  and  TikTok  kids  can  help  LGBTs  with  this.  What  if  gay  guys  took  pictures  of  themselves  making  out  with  each  other  or  doing  very  gay  things,  then  tagged  themselves  with  #ProudBoys  .  I  bet  it  would  mess  them  up  real  bad.  #ReclaimingMyShine  —  George  Takei  (@GeorgeTakei)  October  1,  2020
